F,G2U_ID🔒,OPTIONS🔒,ACTORKEY🔒,ACTORFR🔒,FRENCH🔒,FR COMS🔒,ACTOREN🔒,ENGLISH🔒,NOTES ,DC_JM_EDIT,Date English Modified,,ACTORGE,GERMAN,CF,ACTORSP,SPANISH,CF,ACTORPT,PORTUGUESE,CF,ACTORPL,POLISH,CF,ACTORZH,CHINESE,CF,ACTORJP,Japanese
,,,,,"""En savoir plus"" à propos du contenu du jeu.",,,"""Learn more"" about the game's content.", ligne UI : boot_warning3 (duplicate),,,,,Hier erfährst du mehr über den Inhalt des Spiels.,,,"Obtén ""más información"" sobre el contenido del juego.",,,"""Saiba mais"" sobre o conteúdo do jogo.",,,„Dowiedz się więcej” o zawartości tej gry.,,,通过“了解更多”可了解游戏内容。,,,ゲームの詳しい内容については、「詳細」をご確認ください。
,,,,,,,,"Once the whole text above is displayed, 1s, the buttons Continue, Learn More and Quit fade in and become usable.",,,,,,,,,,,,,,,,,,上述文本完全显示 1 秒后，“继续”、“了解更多”和“退出”按钮就会淡入，且可供使用。,,,上述のテキストがすべて表示されると、1秒後に「続ける」、「詳細」、「やめる」のボタンがフェードインし、使えるようになる。
,,,,,,,,"When we press any of these buttons, the text boxes and buttons fade out quickly.
If we press ""Continue"", the warning sequence is over. The camera starts a traveling down, covered by a quick fade out.

If we press ""Learn more"", we go to the next step of warning (see below).

If we press ""Quit"", OO says the line under, and when the player closes the line or after 4s. The screens fade out and the game closes.",,,,,,,,,,,,,,,,,,"如果按下这些按钮，文本框和各个按钮都会迅速淡出。
 如果按下“继续”，警告信息即会结束。接着镜头开始下移，然后画面迅速淡出。
 
 如果按下“了解更多”，玩家将会看到下一步的警告信息（见下方）。
 
 如果按下“退出”，OO 将说出下方的台词，然后画面将在玩家关闭对话的同时或 4 秒后淡出，游戏也将关闭。",,,"いずれかのボタンを押すと、テキストボックスとボタンが素早くフェードアウトする。
「続ける」を押すと、警告シーケンスが終了する。カメラが下降し始め、素早くフェードアウトする。

「詳細」を押すと、警告の次のステップが開始される（下記を参照）。

「やめる」を押すと、OOが以下のセリフを言い始める。プレイヤーが閉じるか、4秒経過すると閉じる。画面がフェードアウトして、ゲームが終了する。"
,ui_boot_warning_oldone_quit,-top,oldone,,Mieux vaut prévenir que guérir.,,,Better safe than sorry.,new,,,,,Vorsicht ist besser als Nachsicht.,,,Más vale prevenir que lamentar.,,,É melhor prevenir do que remediar.,,,Lepiej dmuchać na zimne.,,,小心无大错。,,,用心するに越したことはないからね。
,,,,,,,,DETAILED,,,,,,,,,,,,,,,,,,详述,,,詳細
,,,,,,,,"A new text box fade in, and the text displays as before (progressively, no fast forward, no color, no bold, buttons appear with delay...).
The buttons displayed are : Continue and Quit. They do the same thing as on the previous step.",,,,,,,,,,,,,,,,,,"一个新的文本框淡入，文本的形式与前次相同（逐渐显现、不可快进、无彩色、无加粗，按钮延后出现……）。
 出现的按钮是“继续”和“退出”，功能与上一步相同。",,,"新しいテキストボックスがフェードインし、前と同じようにテキストが徐々に表示される（早送りなし、色なし、太字なし、遅れてボタンが表示される）。
「続ける」と「やめる」というボタンが表示され、前のステップと同じように機能する。"
,ui_boot_warningNEW3,,,,Decarnation est un jeu d'horreur psychologique qui explore des sujets réels.,,,Decarnation is a psychological horror game that explores real-life issues., ligne UI : extra_warning1 (duplicate),,,,a,"Decarnation ist ein psychologisches Horrorspiel, das Themen aus dem wirklichen Leben aufgreift.",,,Decarnation es un juego de terror psicológico que explora problemas de la vida real.,,a,Decarnation é um jogo de terror psicológico que explora problemas da vida real.,,a,"Decarnation to horror psychologiczny, poruszający temat prawdziwych, życiowych problemów.",,,《Decarnation》是一款探索现实人生问题的恐怖心理游戏。,,,『Decarnation』は、現実の問題を探求するサイコホラーゲームです。
,ui_boot_warningNEW4,,,,Nous avons fait notre possible pour présenter ces thèmes d'une façon sensible et artistiquement responsable.,,,We've made great efforts to present more difficult themes in an artistically responsible and meaningful way.,new,,,,,"Wir haben uns sehr bemüht, schwierige Themen auf künstlerisch verantwortungsvolle und sinnvolle Weise zu präsentieren.",,,Hemos hecho grandes esfuerzos para presentar temas más difíciles de una manera significativa y artísticamente responsable.,,,Nos esforçamos muito para apresentar temas mais difíceis de uma forma artisticamente responsável e pertinente.,,,"Dołożyliśmy wszelkich starań, aby trudniejsze tematy przedstawić w artystycznie odpowiedzialny i odpowiedni sposób.",,,我们致力于呈现出各类错综复杂的主题，同时保证游戏艺术性与现实意义。,,,私達は様々な難しいテーマを扱うにあたって、責任ある有意義な芸術手法を取るべく尽力しています。
,ui_boot_warningNEW5,,,,"Néanmoins, le jeu peut ne pas vous convenir, si vous vous sentez vulnérable à la représentation ou l'évocation de certains de ces éléments :",,,"However, the game may not be suitable for you, if you feel psychologically vulnerable to visual or written portrayals of any of the following:",new,,,,,"Sollten Darstellungen der folgenden Themen in Wort und Bild für dich psychisch belastend sein, ist dieses Spiel möglicherweise nicht für dich geeignet:",,,"Sin embargo, es posible que el juego no sea adecuado para ti si te sientes psicológicamente vulnerable a las representaciones visuales o escritas de cualquiera de los siguientes aspectos:",,,"Contudo, o jogo pode não ser adequado para você caso se sinta psicologicamente vulnerável a representações visuais ou escritas de qualquer um dos seguintes:",,,"Gra może być nieodpowiednia dla osób, które źle reagują na wizualne lub pisemne przekazy, zawierające następujące treści:",,,但是，如果以下任何一种视觉或文字描述会让您感到不安，那么这款游戏可能不适合你：,,,しかし、以下のような視覚描写や文章表現に対し不安がある方には、適していない可能性があります。
,ui_boot_warningNEW6,,,,"Abus psychologique, agression physique contre des femmes et des enfants, agression sexuelle, captivité, claustrophobie, détresse psychologique, enlèvement, étouffement, fluides corporels, gaslighting, harcèlement, harcèlement sexuel, horreur corporelle, jump scares, langage grossier, manipulation, noyade, troubles alimentaires.",,,"Abduction, body fluids, body horror, captivity, choking, claustrophobia, coarse language, drowning, eating disorders, gaslighting, jump scares, manipulation, psychological abuse, psychological distress, physical aggression against women and children, sexual harassment, sexual assault, or stalking.",new,,,,,"Entführung, Körperflüssigkeiten, Körperhorror, Gefangenschaft, Erstickung, Klaustrophobie, Kraftausdrücke, Ertrinken, Essstörungen, Gaslighting, Jump scares, Manipulation, psychischer Missbrauch, psychisches leiden, physische Aggression gegen Frauen und Kinder, sexuelle Belästigung, sexuelle Übergriffe oder Stalking.",,,"secuestro, fluidos corporales, horror corporal, cautiverio, asfixia, claustrofobia, lenguaje grosero, ahogamiento, trastornos alimentarios, gaslighting, jump scares, manipulación, abuso psicológico, angustia psicológica, agresión física contra mujeres y niños, acoso sexual, agresión sexual o acecho.",,,"Sequestro, fluídos corporais, horror corporal, cativeiro, asfixia, claustrofobia, linguagem vulgar, afogamento, distúrbios alimentares, gaslighting (manipular fatos para fazer a vítima duvidar da própria sanidade), manipulação, abuso psicológico, sofrimento psicológico, agressão física contra mulheres e crianças, assédio sexual, abuso sexual ou perseguição.",,,"Porwanie, wydzieliny, okaleczenie ciała, uwięzienie, duszenie, klaustrofobia, przekleństwa, utonięcie, zaburzenia odżywiania, gaslighting, manipulacja, gaslighting, jump scares, cierpienie psychiczne, agresja fizyczna wobec kobiet i dzieci, molestowanie seksualne, napaść na tle seksualnym, stalking.",,,绑架、体液、肉体恐怖、囚禁、窒息、跳跃恐慌、幽闭恐惧症、粗言秽语、溺水、饮食障碍、心理操控、言行操控、精神虐待、心理困扰、对女性和儿童的身体侵犯、性骚扰、性侵犯或跟踪。,,,拉致、体液、ボディホラー、監禁、窒息、閉所恐怖症、乱暴な言葉遣い、溺死、摂食障害、ガスライティング、ジャンプスケア、人心操作、心理的虐待、心理的苦痛、女性や子供に対する身体的暴力、セクハラ、性的暴行、ストーカー行為。
,ui_boot_warningNEW7,,,,"Si vous pensez être impacté·e négativement par certains de ces éléments, ou si vous avez un doute à ce sujet, nous recommandons d'éviter de jouer à Decarnation pour cette fois.",,,"If you believe you may be negatively impacted by any elements of this game, or if you are unsure, we suggest that you avoid playing Decarnation at this time.", ligne UI : extra_warning4,,,,,"Wenn du glaubst, dass Elemente dieses Spiels negative Auswirkungen auf dich haben könnten oder du dir nicht sicher bist, empfehlen wir dir, Decarnation nicht zu spielen.",,,"Si crees que te puede afectar negativamente algún elemento de este juego, o si tienes alguna duda, te sugerimos que evites jugar a Decarnation en este momento.",,,"Se você acredita que pode se afetar negativamente com qualquer elemento desse jogo, ou se estiver em dúvida, sugerimos que evite jogar Decarnation no momento.",,,"Jeśli uważasz, że jakikolwiek element gry może mieć dla ciebie negatywne skutki, lub nie masz co do tego pewności, odradzamy granie w Decarnation.",,,如果您认为自己有可能会受到游戏中某个元素的负面影响，或者您不确定是否会有负面情绪，我们建议您暂时不要打开《Decarnation》。,,,『Decarnation』のコンテンツによって悪影響を受けると考えられる場合や、その判断が難しい場合は、ここでプレイを中断することをお勧めします。
,ui_boot_warningNEW8,,,,Prenez soin de vous.,,,Please be safe. ,new,,,,,Sei bitte vorsichtig.,,,Ten cuidado.,,,Tome cuidado.,,,Uważaj na siebie.,,,安全为上。,,,皆さまの安全のため、ご協力をよろしくお願い致します。 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ui_act1,,,,Acte I,,,Act I,"FOR TRAD: please dont use to many letters
9 signs max ""Act VI"" (=6)
if you need, swtich VI to 6",,,,,Akt I,,,Acto I,,,Ato I,,,Akt I,,,第一幕,,,第1幕
,ui_act2,,,,Acte II,,,Act II,new,,,,,Akt II,,,Acto II,,,Ato II,,,Akt II,,,第二幕,,,第2幕
,ui_act3,,,,Acte III,,,Act III,new,,,,,Akt III,,,Acto III,,,Ato III,,,Akt III,,,第三幕,,,第3幕
,ui_act4,,,,Acte IV,,,Act IV,new,,,,,Akt IV,,,Acto IV,,,Ato IV,,,Akt IV,,,第四幕,,,第4幕
,ui_act5,,,,Acte V,,,Act V,new,,,,,Akt V,,,Acto V,,,Ato V,,,Akt V,,,第五幕,,,第5幕
,ui_act6,,,,Acte VI,,,Act VI,new,,,,,Akt VI,,,Acto VI,,,Ato VI,,,Akt VI,,,第六幕,,,第6幕
,ui_act1_title,,,,La Danseuse,,,The Dancer,"Feminine (it's gloria, and the name of her statue, but we wont know that until the epilogue)

",,,,,Die Tänzerin,,,La bailarina,,,A dançarina,,,Tancerka,,,舞者,,,踊り子
,ui_act2_title,,,,La Captive,,,The Captive,Fem,,,,,Die Gefangene,,,La cautiva,,,A prisioneira,,,Porwana,,,囚徒,,,囚われの身
,ui_act3_title,,,,La Gamine,,,The Kid,Fem,,,,,Das Kind,,,La niña,,,A menina,,,Młoda,,,小人儿,,,少女
,ui_act4_title,,,,La Princesse,,,The Princess,Fem,,,,,Die Prinzessin,,,La princesa,,,A princesa,,,Księżniczka,,,公主,,,プリンセス
,ui_act5_title,,,,Le Phoenix,,,The Phoenix,,,,,,Der Phönix,,,El fénix,,,A fênix,,,Feniks,,,凤凰,,,不死鳥
,ui_act6_title,,,,Gloria,,,Gloria,,,,,,Gloria,,,Gloria,,,Gloria,,,Gloria,,,格洛莉亚,,,グロリア
,,,,,,,,SCENE NAMES,,,,,,,,,,,,,,,,,,场景名称,,,場面名
,,,,,,,,,"note for trad: some scene names can be more freely translated. i'll write it when there is some necessary meaning

FOR NAMES OF ACTS : try to stick under 18 signs!",,,,,,,,,,,,,,,,,,,,
,ui_title_a1-s1,,,,Petrus,,,Petrus,1-01,,,,,Petrus,,,Petrus,,,Petrus,,,Petrus,,,彼得勒斯,,,ペトルス
,ui_title_a1-s2,,,,Joy,,,Joy,1-02,,,,,Joy,,,Joy,,,Joy,,,Joy,,,乔伊,,,ジョイ
,ui_title_a1-s3,,,,La Statue,,,The Statue,1-04,,,,,Die Statue,,,La estatua,,,A estátua,,,Posąg,,,雕像,,,彫像
,ui_title_a1-s4,,,,Pataugeage,,,Treading Water,1-09,,,,,Wassertreten,,,En la piscina,,,Além da superfície,,,Lanie wody,,,止步不前,,,行き詰まり
,ui_title_a1-s5,,,,La Gloire de Gloria,,,Gloria's Glory,1-10,,,,,Glorreiche Gloria,,,La gloria de Gloria,,,A glória de Gloria,,,Gloria Glorii,,,格洛莉亚的荣光,,,グロリアの栄光
,ui_title_a1-s6,,,,Aldo,,,Aldo,1-11,,,,,Aldo,,,Aldo,,,Aldo,,,Aldo,,,奥尔多,,,アルド
,ui_title_a1-s7,,,,La Proposition,,,The Proposition,1-12,,,,,Der Vorschlag,,,La propuesta,,,A proposta,,,Propozycja,,,提议,,,オファー
,ui_title_a1-s8,,,,Ruines,,,Ruins,1-14,,,,,Ruinen,,,Ruinas,,,Ruínas,,,Ruiny,,,废墟,,,廃墟
,ui_title_a1-s9,,,,Victoria,,,Victoria,1-18,,,,,Victoria,,,Victoria,,,Victoria,,,Victoria,,,维多利亚,,,ヴィクトリア
,ui_title_a1-s10,,,,Tombée de rideau,,,Curtain Call,"1-19
Gloria leanrs aldo is running audition and she's been benched",,,,,Der Vorhang fällt,,,Llamada a escena,,,Agradecimentos,,,Kurtyna w górę,,,谢幕,,,アンコール
,ui_title_a1-s11,,,,Saint-Louis,,,Saint-Louis,1-20,,,,,Saint-Louis,,,Saint-Louis,,,Saint-Louis,,,Saint-Louis,,,圣路易斯,,,サン=ルイ
,ui_title_a2-s1,,,,Déni,,,Denial,"2-01
these orange scenes name follow the 5 stages of acceptance",,,,,Verweigerung,,,Negación,,,Negação,,,Zaprzeczenie,,,拒绝接受,,,否定
,ui_title_a2-s2,,,,La Cave du Cygne,,,Swan Cave,"swan cave
as it's a sort of basement, can be translated with ""Swan Basement"" or anything that sounds good. swan can be translated or kept as the black swan's name",,,,,Höhle des Schwans,,,Sótano del Swan,,,Caverna do Cisne,,,Jaskinia łabędzia,,,天鹅洞窟,,,ブラックスワン地下
,ui_title_a2-s3,,,,La Reine de l'Évasion,,,Escape Artist,2-03,,,,,Entfesselungskünstlerin,,,Escapismo,,,Escapista,,,Mistrzyni ucieczek,,,逃脱大师,,,脱出名人
,ui_title_a2-s4,,,,Lait Maternel,,,Mother's milk,2-04,,,,,Muttermilch,,,Leche materna,,,Leite materno,,,Matczyne mleko,,,不可或缺,,,母乳
,ui_title_a2-s5,,,,Marchandage,,,Bargaining,2-05,,,,,Verhandeln,,,Poder de negociación,,,Barganha,,,Negocjacje,,,讨价还价,,,交渉
,ui_title_a2-s6,,,,Recette Personnelle.,,,Personal Recipe,"2-06
bob making pancakes. if translations falls flat (uh uh) maybe something around chocolate sauce",,,,,Köstlicher Kuchen,,,Tortitas deliciosas,,,Panquecas fofas,,,Puszyste naleśniczki,,,巧克力煎饼,,,秘伝のレシピ
,ui_title_a2-s7,,,,Colère,,,Anger,2-07,,,,,Wut,,,Ira,,,Raiva,,,Złość,,,愤怒,,,怒り
,ui_title_a2-s8,,,,Le Manoir,,,The Mansion,2-08,,,,,Das Herrenhaus,,,La mansión,,,A mansão,,,Posiadłość,,,庄园,,,邸宅
,ui_title_a2-s9,,,,Tresse Grise,,,Gray Braid,2-09,,,,,Grauschopf,,,Trenza Gris,,,Trança Grisalha,,,Siwy Warkocz,,,灰辫子,,,グレイ・ブレイド
,ui_title_a2-s10,,,,Doux foyer,,,No Place Like Home,"2-10
gloria arriving in her street.",,,,,Daheim ist es am schönsten,,,Ningún sitio como en casa,,,"Lar, doce lar",,,W domu najlepiej,,,无处比家好,,,家がいちばん
,ui_title_a2-s11,,,,Dépression,,,Depression,2-11,,,,,Depression,,,Depresión,,,Depressão,,,Depresja,,,抑郁,,,落ち込み
,ui_title_a2-s12,,,,Grolia,,,Grolia,"2-13
name of the monster in her house",,,,,Grolia,,,Grolia,,,Grolia,,,Grolia,,,格罗利亚,,,グローリア
,ui_title_a3-s1,,,,Espoir,,,Hope,"3-01
these green titles are the different virtues gloria will regain",,,,,Hoffnung,,,Esperanza,,,Esperança,,,Nadzieja,,,希望,,,希望
,ui_title_a3-s2,,,,Glo-Glo,,,Glo-Glo,3-02,,,,,Glo-Glo,,,Glo-Glo,,,Glo-glo,,,Glo-Glo,,,小洛洛,,,グロリィ
,ui_title_a3-s3,,,,Le Dôme,,,The Dome,"3-03
these red titles are the different parts of gloria inner haven",,,,,Die Kuppel,,,La cúpula,,,Domo,,,Kopuła,,,穹顶,,,円蓋
,ui_title_a3-s4,,,,Madonna,,,Madonna,"3-06
the singer",,,,,Madonna,,,Madonna,,,Madonna,,,Madonna,,,麦当娜,,,マドンナ
,ui_title_a3-s5,,,,Promis Juré,,,Pinky Promise,"3-07
the promise has happened earlier, and it's when the kid comes back to play with glo as he promised",,,,,Versprochen ist versprochen,,,Te lo prometo,,,Promessa,,,Obietnica,,,拉钩,,,指切り
,ui_title_a3-s6,,,,La Célébration,,,The Celebration,"3-08
glo's party",,,,,Die Feier,,,La celebración,,,A comemoração,,,Świętowanie,,,庆祝,,,お祝い
,ui_title_a3-s7,,,,Monde Imaginaire,,,La-La Land,"3-09
quote from gloria from this scene",,,,,La-La-Land,,,Mundo de fantasía,,,Mundo da lua,,,Życie złudzeniami,,,幻境,,,夢の国
,ui_title_a4-s1,,,,Ensevelie,,,Buried,"3-10
her intuition (and the kid) are buried",,,,,Begraben,,,Enterrada,,,Soterrada,,,W głębi,,,埋藏,,,埋没
